"=""31811010343625""	"
"=""31811003178517""	"
"=""31811003178525""	"
"=""31811003178533""	"
"=""31811003178541""	"
"=""31811010902214""	"
"=""31811010902255""	"
"=""31811010902297""	"
"=""31811010902222""	"
"=""31811010902503""	"
"=""31811010344243""	"
"=""31811010344177""	"
"=""31811010344185""	"
"=""31811010344193""	"
"=""31811010344201""	"
"=""31811010344136""	"
"=""31811010344144""	"
"=""31811010344169""	"
"=""31811010344151""	"
"=""31811010344094""	"
"=""31811010344102""	"
"=""31811010344110""	"
"=""31811010344128""	"
"=""31811010344052""	"
"=""31811010344060""	"
"=""31811010344078""	"
"=""31811010344086""	"
"=""31811010344045""	"
"=""31811010344037""	"
"=""31811010344029""	"
"=""31811010344011""	"
"=""31811003178582""	"
"=""31811010356866""	"
"=""31811003157289""	"
"=""31811003157271""	"
"=""31811012013630""	"
"=""31811012012897""	"
"=""31811012012970""	"
"=""31811012012988""	"
"=""31811012012996""	"
"=""31811012013002""	"
"=""31811012013291""	"
"=""31811012013309""	"
"=""31811012013317""	"
"=""31811010357237""	"
"=""31811010357278""	"
"=""31811010357161""	"
"=""31811010357203""	"
"=""31811010357229""	"
"=""31811010357187""	"
"=""31811010357146""	"
"=""31811010357153""	"
"=""31811010357195""	"
"=""31811010357211""	"
"=""31811010357179""	"
"=""31811010357138""	"
"=""31811010357260""	"
"=""31811012012913""	"
"=""31811012012921""	"
"=""31811012013218""	"
"=""31811012013234""	"
"=""31811012013226""	"
"=""31811012013242""	"
"=""31811012012616""	"
"=""31811012012624""	"
"=""31811012012632""	"
"=""31811012012640""	"
"=""31811012012939""	"
"=""31811012012947""	"
"=""31811012012954""	"
"=""31811012012962""	"
"=""31811012013259""	"
"=""31811012013267""	"
"=""31811012013275""	"
"=""31811012013283""	"
"=""31811012012657""	"
"=""31811012012665""	"
"=""31811012508076""	"
"=""31811012508035""	"
"=""31811010356742""	"
"=""31811010356791""	"
"=""31811012040914""	"
"=""31811012012905""	"
"=""31811003178624""	"
"=""31811003178632""	"
"=""31811012013325""	"
"=""31811012013937""	"
"=""31811012013945""	"
"=""31811012013952""	"
"=""31811012013960""	"
"=""31811012012608""	"
"=""31811012012681""	"
"=""31811012046853""	"
"=""31811012046861""	"
"=""31811012046879""	"
"=""31811012046887""	"
"=""31811012047174""	"
"=""31811012047182""	"
"=""31811012047190""	"
"=""31811012047208""	"
"=""31811012047497""	"
"=""31811012047505""	"
"=""31811012047513""	"
"=""31811012047521""	"
"=""31811012047828""	"
"=""31811012047836""	"
"=""31811012047810""	"
"=""31811012047844""	"
"=""31811012046572""	"
"=""31811012046580""	"
"=""31811012046598""	"
"=""31811012046606""	"
"=""31811012047539""	"
"=""31811012047547""	"
"=""31811012046895""	"
"=""31811010747015""	"
"=""31811003180414""	"
"=""31811011630137""	"
"=""31811003180448""	"
"=""31811010746926""	"
"=""31811003180455""	"
"=""31811010746819""	"
"=""31811003180471""	"
"=""31811010747387""	"
"=""31811010747379""	"
"=""31811010747189""	"
"=""31811003180489""	"
"=""31811010747585""	"
"=""31811003180497""	"
"=""31811010747684""	"
"=""31811010747676""	"
"=""31811012019405""	"
"=""31811012019488""	"
"=""31811012019363""	"
"=""31811012019447""	"
"=""31811012022284""	"
"=""31811012022581""	"
"=""31811012022573""	"
"=""31811010747858""	"
"=""31811010747866""	"
"=""31811010747874""	"
"=""31811010747882""	"
"=""31811010747890""	"
"=""31811010747908""	"
"=""31811010747916""	"
"=""31811010747924""	"
"=""31811010747742""	"
"=""31811010747734""	"
"=""31811010747759""	"
"=""31811010747767""	"
"=""31811010747700""	"
"=""31811010747718""	"
"=""31811012022276""	"
"=""31811012022268""	"
"=""31811012022250""	"
"=""31811012021963""	"
"=""31811012021948""	"
"=""31811012021955""	"
"=""31811011630103""	"
"=""31811011630111""	"
"=""31811013424562""	"
"=""31811013424547""	"
"=""31811013424539""	"
"=""31811010938226""	"
"=""31811013424554""	"
"=""31811010748377""	"
"=""31811010748385""	"
"=""31811012021625""	"
"=""31811012021633""	"
"=""31811003180547""	"
"=""31811003180554""	"
"=""31811003180562""	"
"=""31811003180570""	"
"=""31811003180588""	"
"=""31811003180596""	"
"=""31811003180604""	"
"=""31811003180612""	"
"=""31811003180620""	"
"=""31811003180638""	"
"=""31811003180646""	"
"=""31811003180653""	"
"=""31811012029214""	"
"=""31811012029222""	"
"=""31811012029230""	"
"=""31811012029248""	"
"=""31811012029172""	"
"=""31811012029180""	"
"=""31811012029198""	"
"=""31811012018746""	"
"=""31811012021617""	"
"=""31811012052141""	"
"=""31811012052158""	"
"=""31811012052166""	"
"=""31811010370255""	"
"=""31811010370297""	"
"=""31811010370339""	"
"=""31811010370263""	"
"=""31811010370305""	"
"=""31811010370347""	"
"=""31811010370271""	"
"=""31811010370313""	"
"=""31811010370354""	"
"=""31811010370289""	"
"=""31811010370321""	"
"=""31811010369638""	"
"=""31811010369646""	"
"=""31811010369687""	"
"=""31811010369729""	"
"=""31811010369760""	"
"=""31811010378852""	"
"=""31811010378860""	"
"=""31811010378878""	"
"=""31811010378886""	"
"=""31811010378811""	"
"=""31811010378829""	"
"=""31811010378837""	"
"=""31811010378845""	"
"=""31811010378803""	"
"=""31811010378795""	"
