BIB_ID,MFHD_ID,ITEM_ID,BibSuppress,MfhdSuppress,BIB_FORMAT,LANGUAGE,TITLE,AUTHOR,TITLE_BRIEF,EDITION,ISBN,NETWORK_NUMBER,PUBLISHER_DATE,PUBLISHER,BEGIN_PUB_DATE,MfhdLocation,displayCallNo,normCallNo,ITEM_ENUM,CHRON,COPY_NUMBER,PIECES,ITEM_BARCODE,ItemPermLocCode,ItemPermLocName,ItemPermTypeName,ItemTempLocCode,ItemTempLocName,ItemTempTypeName,CREATE_DATE,UPDATE_DATE,PO_ID,MaxOfCHARGE_DATE
537729,575959,651712,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,72:3,,1,1,"=""31811012024348""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,651713,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,72:2,,1,1,"=""31811011859736""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,651714,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,72:1,,1,1,"=""31811013335438""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,651715,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,71:5,,1,1,"=""31811013335396""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,651716,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,71:4,,1,1,"=""31811013352896""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,651717,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,71:3,,1,1,"=""31811011428326""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,651718,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,71:2,,1,1,"=""31811013352938""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,651719,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,71:1,,1,1,"=""31811013335529""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,651720,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,70:5,,1,1,"=""31811013335511""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,651721,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,70:4,,1,1,"=""31811013335503""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,651722,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,70:3,,1,1,"=""31811013335495""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,651723,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,70:2,,1,1,"=""31811013335339""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,11/9/2004
537729,575959,651724,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,70:1,,1,1,"=""31811013335370""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,651725,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,69:5,,1,1,"=""31811013335412""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,651726,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,69:4,,1,1,"=""31811013335453""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,651727,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,69:3,,1,1,"=""31811013335487""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,651728,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,69:2,,1,1,"=""31811013335446""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,651729,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,69:1,,1,1,"=""31811010844382""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,651827,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,48:5,,1,1,"=""31811011367250""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,651828,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,48:4,,1,1,"=""31811011367268""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,651711,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,72:4,,1,1,"=""31811012024355""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,676088,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,74:2,,1,1,"=""31811013335388""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,676089,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,74:3,,1,1,"=""31811012241538""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,682756,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,74:4,,1,1,"=""31811013335347""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,683909,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,74:5,,1,1,"=""31811012749381""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,692059,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,75:1,,1,1,"=""31811012762061""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,692391,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,75:2,,1,1,"=""31811013335305""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,698869,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,75:4,,1,1,"=""31811013335263""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,695203,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,75:3,,1,1,"=""31811012759109""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,705977,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,76:1,,1,1,"=""31811012894948""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,701742,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,75:5,,1,1,"=""31811012841907""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,709561,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,76:2,,1,1,"=""31811013354058""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,716094,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,76:4,,1,1,"=""31811012959543""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,831400,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,85:3,,1,1,"=""31811013912079""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,719602,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,76:5,,1,1,"=""31811012951938""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,726525,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,77:1,,1,1,"=""31811012509686""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,728737,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,77:2,,1,1,"=""31811012512938""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,731078,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,77:3,,1,1,"=""31811012518562""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,733888,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,77:4,,1,1,"=""31811012521533""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,737656,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,77:5,,1,1,"=""31811012593334""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,742519,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,78:2,,1,1,"=""31811012602069""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,744859,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,78:3,,1,1,"=""31811013354090""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,741531,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,78:1,,1,1,"=""31811012616812""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,750447,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,78:5,,1,1,"=""31811012685627""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,748021,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,78:4,,1,1,"=""31811013353860""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,755064,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,79:1,,1,1,"=""31811012709096""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,757913,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,79:2,,1,1,"=""31811012612068""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,760615,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,79:3,,1,1,"=""31811012714724""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,837958,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,86:4,,1,1,"=""31811013972388""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,765433,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,79:5,,1,1,"=""31811012308774""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,762410,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,79:4,,1,1,"=""31811012296417""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,775033,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,80:3,,1,1,"=""31811013192771""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,772289,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,80:2,,1,1,"=""31811012353143""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,776788,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,80:4,,1,1,"=""31811013207561""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,769787,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,80:1,,1,1,"=""31811012354711""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,782802,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,81:1,,1,1,"=""31811012333517""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,778690,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,80:5,,1,1,"=""31811013229318""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,789688,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,81:3,,1,1,"=""31811013555985""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,798224,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,81:5,,1,1,"=""31811013673622""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,794909,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,81:4,,1,1,"=""31811013600625""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,651704,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,74:1,,1,1,"=""31811012197557""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,834828,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,86:1,,1,1,"=""31811013949444""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,830562,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,85:2,,1,1,"=""31811013912715""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,806631,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,76:3,,1,1,"=""31811013734028""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,807873,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,82:4,,1,1,"=""31811013731222""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,812419,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,83:2,,1,1,"=""31811013752327""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,803596,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,82:2,,1,1,"=""31811013704765""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,802605,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,82:1,,1,1,"=""31811013705242""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,805533,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,82:3,,1,1,"=""31811013717585""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,816350,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,83:5,,1,1,"=""31811013782639""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
537729,575959,809398,N,N,as,eng,Reference shelf.,,Reference shelf.,,,(OCoLC)ocm01642339,,"H.W. Wilson,",1922,aastx,AC1 .R4,AC    1            R 4,82:5,,1,1,"=""31811013730075""",aastx,Book Collection,BOOK 16/8/4 WK,,,,4/21/2002,10/1/2018,2224,
